date,year,month,week_start_date,week_number,week_number_year,trailing_7d,attribution_type,channel_type,strategy,platform,channel,market,investment,agency_fees,violet_fee,sessions,phone_calls,form_submissions,leads,first_appointments_completed,second_appointments_completed,repeat_appointments_completed,first_revenue,repeat_revenue,twenty_one_days_revenue,twenty_eight_days_revenue,ninety_days_revenue,one_hundred_eighty_days_revenue,contribution_margin
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Unattributed,Unknown,Unknown,Unknown,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,153.0,264.0,0.0,0.0,0.0,0.0,69.6
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Unattributed,Unknown,Unknown,Unknown,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,447.0,4426.0,0.0,0.0,0.0,0.0,1703.1
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Unattributed,Unknown,Unknown,Unknown,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1499.0,0.0,0.0,0.0,0.0,559.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Online Referral,Acquisition,Zoc Doc,Zoc Doc,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Online Referral,Acquisition,Zoc Doc,Zoc Doc,New York,1312.2,5.0,56.7,0.0,0.0,13.0,13.0,9.0,2.0,31.0,1692.0,4952.0,0.0,0.0,0.0,0.0,2418.3
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Online Referral,Acquisition,Zoc Doc,Zoc Doc,DMV,0.0,5.0,56.7,0.0,0.0,0.0,0.0,1.0,2.0,8.0,157.0,1334.0,0.0,0.0,0.0,0.0,467.6
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Online Referral,Acquisition,Zoc Doc,Zoc Doc,Colorado,504.7,5.0,56.7,0.0,0.0,5.0,5.0,1.0,2.0,7.0,190.0,1214.0,0.0,0.0,0.0,0.0,527.2
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Online Referral,Acquisition,Zoc Doc,Zoc Doc,Texas,100.9,5.0,56.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Paid-Digital,Acquisition,Facebook,Facebook,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Paid-Digital,Acquisition,Facebook,Facebook,DMV,232.9,1.6,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Paid-Digital,Acquisition,Facebook,Facebook,Colorado,136.9,103.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Paid-Digital,Acquisition,Facebook,Facebook,Texas,0.0,30.6,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Paid-Digital,Retargeting,Facebook,Facebook,Colorado,0.0,8.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Paid-Digital,Retargeting,Facebook,Facebook,Texas,0.0,2.4,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Paid-Digital,Acquisition,Facebook,Facebook,New York,167.0,320.1,18.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Paid-Digital,Retargeting,Facebook,Facebook,DMV,0.0,0.1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Paid-Digital,Retargeting,Facebook,Facebook,New York,44.1,25.6,1.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Unmapped,Unmapped,Colorado,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Unmapped,Unmapped,New York,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Unmapped,Facebook,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Unmapped,Facebook,Colorado,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Unmapped,Unmapped,Unmapped,Unmapped,Colorado,20.3,0.5,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Unmapped,Unmapped,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Unmapped,Unmapped,Unmapped,Unmapped,Texas,80.2,0.5,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Unmapped,Unmapped,Unmapped,Unmapped,DMV,1.0,0.5,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Unmapped,Unmapped,Unmapped,Unmapped,New York,1.8,0.5,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Unmapped,Unmapped,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Unmapped,Facebook,New York,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Retargeting,Unmapped,Unmapped,New York,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Unmapped,Facebook,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Retargeting,Unmapped,Facebook,New York,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Offline Referral,Offline,Insurance,Insurance,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Offline Referral,Offline,Insurance,Insurance,New York,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,188.0,959.0,0.0,0.0,0.0,0.0,416.4
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Offline Referral,Offline,Insurance,Insurance,Colorado,0.0,0.0,0.0,0.0,3.0,3.0,6.0,2.0,1.0,9.0,413.0,1499.0,0.0,0.0,0.0,0.0,720.2
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Offline Referral,Offline,Insurance,Insurance,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,252.0,0.0,0.0,0.0,0.0,50.1
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Offline Referral,Offline,Physicians,Physicians,DMV,0.0,0.0,0.0,0.0,1.0,9.0,10.0,0.0,0.0,3.0,0.0,471.0,0.0,0.0,0.0,0.0,155.4
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Offline Referral,Offline,Physicians,Physicians,New York,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.0,1.0,7.0,635.0,1116.0,0.0,0.0,0.0,0.0,628.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Offline Referral,Offline,Physicians,Physicians,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,223.0,1288.0,0.0,0.0,0.0,0.0,554.3
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Offline Referral,Offline,Physicians,Physicians,Texas,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,681.0,0.0,0.0,0.0,0.0,113.7
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Unattributed,Unattributed,Unknown,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Unattributed,Unattributed,New York,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Unattributed,Unattributed,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Unattributed,Unattributed,Colorado,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Unattributed,Unattributed,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Offline Referral,Offline,Other Offline,Other,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,161.0,0.0,0.0,0.0,0.0,57.6
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Offline Referral,Offline,Other Offline,Other,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Offline Referral,Offline,Other Offline,Other,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Offline Referral,Offline,Other Offline,Other,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Self Reported,Self Reported,DMV,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,170.0,0.0,0.0,0.0,0.0,52.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,CRM,Offline,Self Reported,Self Reported,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,CRM,Offline,Self Reported,Self Reported,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,CRM,Retargeting,Self Reported,Self Reported,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Self Reported,Self Reported,Texas,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Self Reported,Self Reported,Unknown,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,CRM,Retargeting,Self Reported,Self Reported,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,CRM,Offline,Self Reported,Self Reported,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,CRM,Retargeting,Self Reported,Self Reported,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,CRM,Retargeting,Self Reported,Self Reported,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Self Reported,Self Reported,New York,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,157.0,0.0,0.0,0.0,0.0,58.1
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,CRM,Offline,Self Reported,Self Reported,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Self Reported,Self Reported,Colorado,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,380.0,161.0,0.0,0.0,0.0,0.0,193.7
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Offline Referral,Offline,Word of Mouth,Word of Mouth,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Offline Referral,Offline,Word of Mouth,Word of Mouth,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,190.0,483.0,0.0,0.0,0.0,0.0,240.9
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Offline Referral,Offline,Word of Mouth,Word of Mouth,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,573.0,0.0,0.0,0.0,0.0,200.1
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Offline Referral,Offline,Word of Mouth,Word of Mouth,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Paid-Digital,Retargeting,Basis Platform,Programmatic,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Paid-Digital,Acquisition,Basis Platform,Programmatic,DMV,0.0,0.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Paid-Digital,Retargeting,Basis Platform,Programmatic,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Paid-Digital,Acquisition,Basis Platform,Programmatic,Colorado,0.0,9.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Paid-Digital,Retargeting,Basis Platform,Programmatic,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Paid-Digital,Acquisition,Basis Platform,Programmatic,Texas,0.0,2.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Paid-Digital,Acquisition,Basis Platform,Programmatic,New York,21.1,30.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Paid-Digital,Retargeting,Basis Platform,Programmatic,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Offline Referral,Offline,Misc Investment,Other,New York,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Offline Referral,Offline,Misc Investment,Other,DMV,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Offline Referral,Offline,Misc Investment,Other,Texas,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Offline Referral,Offline,Misc Investment,Other,Colorado,21.1,0.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Online Referral,Acquisition,Psychology Today,Psychology Today,DMV,1.4,0.6,6.9,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,510.0,0.0,0.0,0.0,0.0,156.1
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Online Referral,Acquisition,Psychology Today,Psychology Today,Colorado,51.7,0.6,6.9,0.0,1.0,4.0,5.0,0.0,0.0,3.0,0.0,483.0,0.0,0.0,0.0,0.0,172.9
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Online Referral,Acquisition,Psychology Today,Psychology Today,New York,70.0,0.6,6.9,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,314.0,0.0,0.0,0.0,0.0,116.2
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Online Referral,Acquisition,Psychology Today,Psychology Today,Texas,9.2,0.6,6.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Unattributed Phone,Unattributed Phone,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Unattributed Phone,Unattributed Phone,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Unattributed Phone,Unattributed Phone,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Unattributed Phone,Unattributed Phone,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Online Referral,Acquisition,Other Online Referral,Other Online Referral,DMV,0.0,0.0,0.0,6.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,170.0,0.0,0.0,0.0,0.0,52.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Online Referral,Acquisition,Other Online Referral,Other Online Referral,Colorado,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,347.0,0.0,0.0,0.0,0.0,135.4
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Online Referral,Acquisition,Other Online Referral,Other Online Referral,Unknown,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Online Referral,Acquisition,Other Online Referral,Other Online Referral,New York,0.8,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,1.0,188.0,157.0,0.0,0.0,0.0,0.0,127.7
2024-07-19,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Online Referral,Acquisition,Other Online Referral,Other Online Referral,Texas,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,132.0,0.0,0.0,0.0,0.0,22.0
2024-07-18,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,CRM,Retargeting,CRM,CRM,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,CRM,Retargeting,CRM,CRM,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,CRM,Retargeting,CRM,CRM,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,CRM,Retargeting,CRM,CRM,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Direct,Direct,DMV,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,3.0,157.0,497.0,0.0,0.0,0.0,0.0,207.7
2024-07-18,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Direct,Direct,New York,0.0,0.0,0.0,72.0,1.0,5.0,6.0,1.0,3.0,35.0,188.0,5716.0,0.0,0.0,0.0,0.0,2080.4
2024-07-18,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Direct,Direct,Colorado,0.0,0.0,0.0,46.0,0.0,7.0,7.0,3.0,0.0,37.0,603.0,6277.0,0.0,0.0,0.0,0.0,2592.5
2024-07-18,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Direct,Direct,Texas,0.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,126.0,0.0,0.0,0.0,0.0,25.1
2024-07-18,2024,2024-7,2024-07-14,29,2024-29,3 weeks ago,Activity View,Non Paid-Digital,Acquisition,Direct,Direct,Unknown,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
